id,rating,reviews,workingTime,lon,lat,is_work
98210,0,1,null,30.347967,59.832741,0
98211,0,0,"[null,[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],null]",30.347961,59.832742,1
98214,0,0,null,30.364316,59.832251,0
98253,0,0,null,30.379828,59.870413,0
98266,0,26,"[null,[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":15,""minutes"":0}}]]",30.280594,59.945469,1
98286,2.8,2,null,30.281481,59.940331,0
98292,5,161,"[null,[{""from"":{""hours"":12,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":12,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":12,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":12,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":12,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":12,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}]]",30.279129,59.940733,1
98298,0,18,"[null,[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":19,""minutes"":30}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":19,""minutes"":30}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":19,""minutes"":30}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":19,""minutes"":30}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":19,""minutes"":30}}],[{""from"":{""hours"":12,""minutes"":0},""to"":{""hours"":18,""minutes"":0}}]]",30.280543,59.942733,1
98304,0,1,null,30.240749,59.941553,0
98308,0,0,null,30.26043,59.931764,0
98310,0,0,null,30.274371,59.941155,0
98400,4.4,5,null,30.229389,59.938807,0
98405,4.3,5,null,30.234132,59.948267,0
98418,0,0,null,30.2814,59.940235,0
98471,3.9,0,,30.261547,60.009935,0
98475,5,327,"[[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}]]",30.260332,60.007473,1
98477,4.5,43,"[[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":22,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":22,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":22,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":22,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":22,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":22,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":22,""minutes"":0}}]]",30.261573,60.006034,1
98512,5,39,"[null,[{""from"":{""hours"":10,""minutes"":30},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":30},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":30},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":30},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":30},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":18,""minutes"":0}}]]",30.359076,59.929721,1
98565,4.4,17,"[[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}]]",30.317927,59.926125,1
98568,0,0,"[[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}]]",30.319925,59.926035,1
98571,4.4,8,"[[{""from"":{""hours"":20,""minutes"":0},""to"":{""hours"":10,""minutes"":0}}],[{""from"":{""hours"":20,""minutes"":0},""to"":{""hours"":10,""minutes"":0}}],[{""from"":{""hours"":20,""minutes"":0},""to"":{""hours"":10,""minutes"":0}}],[{""from"":{""hours"":20,""minutes"":0},""to"":{""hours"":10,""minutes"":0}}],[{""from"":{""hours"":20,""minutes"":0},""to"":{""hours"":10,""minutes"":0}}],[{""from"":{""hours"":20,""minutes"":0},""to"":{""hours"":10,""minutes"":0}}],[{""from"":{""hours"":20,""minutes"":0},""to"":{""hours"":10,""minutes"":0}}]]",30.424695,59.896527,1
98573,5,137,"[[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}]]",30.360211,59.930361,1
98584,5,96,"[[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":22,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":22,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":22,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":22,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":22,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":22,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":22,""minutes"":0}}]]",30.246336,60.016728,1
98586,0,1,null,30.257988,60.006699,0
98589,0,0,null,30.320222,59.926165,0
98590,0,6,"[[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}]]",30.257225,60.006811,1
98596,4.7,22,"[null,[{""from"":{""hours"":12,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":12,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":12,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":12,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":12,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],null]",30.261047,60.014288,1
98643,0,0,null,30.371927,59.932017,0
98651,0,31,"[[{""from"":{""hours"":12,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":12,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}]]",30.367935,59.928185,1
98658,4,2,null,30.360968,59.92815,0
98672,0,0,null,30.210416,59.982163,0
98677,2.8,4,null,30.205391,59.990146,0
98680,4,2,"[[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}]]",30.247247,60.008022,1
98681,4.2,12,"[[{""from"":{""hours"":9,""minutes"":0},""to"":{""hours"":21,""minutes"":0}}],[{""from"":{""hours"":9,""minutes"":0},""to"":{""hours"":21,""minutes"":0}}],[{""from"":{""hours"":9,""minutes"":0},""to"":{""hours"":21,""minutes"":0}}],[{""from"":{""hours"":9,""minutes"":0},""to"":{""hours"":21,""minutes"":0}}],[{""from"":{""hours"":9,""minutes"":0},""to"":{""hours"":21,""minutes"":0}}],[{""from"":{""hours"":9,""minutes"":0},""to"":{""hours"":21,""minutes"":0}}],[{""from"":{""hours"":9,""minutes"":0},""to"":{""hours"":21,""minutes"":0}}]]",30.216342,59.985301,1
98684,4.4,39,null,30.260357,60.007751,0
98717,0,0,,30.389153,59.843932,0
98732,0,2,"[null,[{""from"":{""hours"":12,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":12,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":12,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":12,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":12,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":12,""minutes"":0},""to"":{""hours"":15,""minutes"":0}}]]",30.263551,60.010208,1
98765,0,0,null,30.225554,59.988324,0
98770,0,0,,30.217655,59.989868,0
98923,0,0,null,30.349133,59.914615,0
98925,4.4,9,"[[{""from"":{""hours"":12,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":12,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":12,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":12,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":12,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":12,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":12,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}]]",30.356252,59.920811,1
98927,0,1,null,30.263122,59.880222,0
98937,0,8,"[null,[{""from"":{""hours"":17,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":14,""minutes"":0}}],[{""from"":{""hours"":17,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":14,""minutes"":0}}],[{""from"":{""hours"":17,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":14,""minutes"":0}}]]",30.256583,59.840419,1
98940,0,0,,30.265526,59.879758,0
98946,0,0,"[[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}]]",30.262777,59.880672,1
98947,5,37,"[[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}]]",30.249471,59.841659,1
98951,4.7,24,"[[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}]]",30.265463,59.879746,1
98967,4,6,"[[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}]]",30.348931,59.913355,1
98988,4,22,"[[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":22,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":22,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":22,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":22,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":22,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":22,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":22,""minutes"":0}}]]",30.404376,59.86308,1
98989,4.2,29,"[[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":22,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":22,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":22,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":22,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":22,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":22,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":22,""minutes"":0}}]]",30.267982,59.850046,1
98991,4.9,40,"[null,null,[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":18,""minutes"":0}}]]",30.221367,59.834985,1
98997,4.5,49,"[[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":22,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":22,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":22,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":22,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":22,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":22,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":22,""minutes"":0}}]]",30.248548,59.858397,1
98998,3.9,3,null,30.256679,59.852409,0
99005,4.1,0,,30.258475,59.868875,0
99011,3.8,0,null,30.249248,59.851362,0
99018,5,70,"[null,[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":18,""minutes"":0}}]]",30.319716,59.870913,1
99021,4.4,5,"[null,[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}]]",30.247453,59.843068,1
99042,4.9,56,"[[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":18,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":18,""minutes"":0}}]]",30.198175,59.832621,1
99061,0,1,null,30.326117,59.889306,0
99065,4.5,50,"[[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":21,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":21,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":21,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":21,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":21,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":21,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":21,""minutes"":0}}]]",30.262156,59.8515,1
99067,0,15,"[null,[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}]]",30.315965,59.864445,1
99072,4.3,7,"[[{""from"":{""hours"":12,""minutes"":0},""to"":{""hours"":18,""minutes"":0}}],[{""from"":{""hours"":12,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":12,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":12,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":12,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":12,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":12,""minutes"":0},""to"":{""hours"":18,""minutes"":0}}]]",30.268377,59.853075,1
99073,0,0,null,30.321159,59.873722,1
99078,5,83,"[null,[{""from"":{""hours"":12,""minutes"":30},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":12,""minutes"":30},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":12,""minutes"":30},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":12,""minutes"":30},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":12,""minutes"":30},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":12,""minutes"":0},""to"":{""hours"":16,""minutes"":0}}]]",30.151196,59.849917,1
99080,4.1,2,"[null,[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}]]",30.229351,59.856332,1
99082,0,0,null,30.316533,59.867651,0
99085,4.5,12,"[null,[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],null]",30.176724,59.832172,1
99089,4.5,18,"[null,[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],null]",30.314344,59.868717,1
99093,4.3,5,"[null,[{""from"":{""hours"":12,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":12,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":12,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":12,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":12,""minutes"":0},""to"":{""hours"":18,""minutes"":0}}],[{""from"":{""hours"":12,""minutes"":0},""to"":{""hours"":18,""minutes"":0}}]]",30.173755,59.832593,1
99105,4.9,56,"[[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":18,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":18,""minutes"":0}}]]",30.198175,59.832621,1
99116,0,0,"[null,[{""from"":{""hours"":13,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":13,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":13,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":13,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":13,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],null]",30.21431,59.834328,1
99118,4.3,5,null,30.321148,59.925382,0
99200,0,0,null,30.300475,59.912364,0
99204,5,29,"[[{""from"":{""hours"":11,""minutes"":0},""to"":{""hours"":17,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":19,""minutes"":30}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":19,""minutes"":30}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":19,""minutes"":30}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":19,""minutes"":30}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":19,""minutes"":30}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":19,""minutes"":30}}]]",30.353378,59.853729,1
99206,0,35,"[[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":20,""minutes"":0}}],[{""from"":{""hours"":10,""minutes"":0},""to"":{""hours"":19,""minutes"":0}}]]",30.315708,59.914018,1
